URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.13.1.9--20171231000000,2017-12-31T00:00:00,active,,ContainerTypeCodelijst,ContainerTypeCodelijst,"SNOMED CT - SNOMED CT: < 434711009 |Specimen container (physical object)|","StructureDefinition/Specimen","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.1--20171231000000,2017-12-31T00:00:00,active,,VerrichtingAnatomischeLocatieCodelijst,VerrichtingAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/Procedure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.2--20171231000000,2017-12-31T00:00:00,active,,VerrichtingTypeCodelijst,VerrichtingTypeCodelijst,"SNOMED CT - Alle waarden binnen de SNOMED CT referentieset Verrichtingenthesaurus DHD (was: 2.16.840.1.113883.2.4.3.120.5.2)","StructureDefinition/Procedure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.3--20171231000000,2017-12-31T00:00:00,active,,VerrichtingLateraliteitCodelijst,VerrichtingLateraliteitCodelijst,"VerrichtingLateraliteitCodelijst","StructureDefinition/Procedure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.1.4--20171231000000,2017-12-31T00:00:00,active,,VerrichtingMethodeCodelijst,VerrichtingMethodeCodelijst,"SNOMED CT - SNOMED CT: < 129264002 |Action (qualifier value)|","StructureDefinition/Procedure","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.14.3.2--20171231000000,2017-12-31T00:00:00,active,,JuridischeStatusCodelijst,JuridischeStatusCodelijst,"JuridischeStatusCodelijst","StructureDefinition/Patient","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.5--20171231000000,2017-12-31T00:00:00,active,,ZorgverlenerRolCodelijst,ZorgverlenerRolCodelijst,"ZorgverlenerRolCodelijst","StructureDefinition/Procedure,StructureDefinition/Immunization","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.6--20171231000000,2017-12-31T00:00:00,active,,SpecialismeUZICodelijst,SpecialismeUZICodelijst,"RoleCodeNL (Zorgverlenertype (personen)) - Alle waarden","StructureDefinition/PractitionerRole","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.7--20171231000000,2017-12-31T00:00:00,active,,SpecialismeAGBCodelijst,SpecialismeAGBCodelijst,"COD016-VEKT (Vektis AGB-medische specialismen) - Alle waarden","StructureDefinition/PractitionerRole","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.2.3--20171231000000,2017-12-31T00:00:00,active,,OrganisatieTypeCodelijst,OrganisatieTypeCodelijst,"OrganisatieTypeCodelijst","StructureDefinition/Organization","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.2.4--20171231000000,2017-12-31T00:00:00,active,,AfdelingSpecialismeCodelijst,AfdelingSpecialismeCodelijst,"COD016-VEKT (Vektis AGB-medische specialismen) - Alle waarden","StructureDefinition/Organization","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.2.1.1--20171231000000,2017-12-31T00:00:00,active,,BehandelingCodelijst,BehandelingCodelijst,"BehandelingCodelijst","ValueSet/ACPTreatmentCodelist","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.2.1.2--20171231000000,2017-12-31T00:00:00,active,,BehandelingToegestaanCodelijst,BehandelingToegestaanCodelijst,"BehandelingToegestaanCodelijst","StructureDefinition/TreatmentDirective","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.2.1.4--20171231000000,2017-12-31T00:00:00,active,,GeverifieerdBijCodelijst,GeverifieerdBijCodelijst,"GeverifieerdBijCodelijst","StructureDefinition/TreatmentDirective","SCT,hl7.fhir.r3.core"
